LABEL,TEXT,URL,EMAIL,PHONE
legit,I'm on the bus. Love you,No,No,No
legit,K.k.this month kotees birthday know?,No,No,No
legit,If you have belive me. Come to my home.,No,No,No
legit,All will come alive.better correct any good looking figure there itself..,No,No,No
legit,K...k...yesterday i was in cbe .,No,No,No
legit,GRAN ONLYFOUND OUT AFEW DAYS AGO.CUSOON HONI,No,No,No
legit,yesterday its with me only . Now am going home.,No,No,No
legit,Hey are you angry with me. Reply me dr.,No,No,No
legit,"Babe ! How goes that day ? What are you doing ? Where are you ? I sip my cappuccino and think of you, my love ... I send a kiss to you from across the sea",No,No,No
smishing,"Ramprastha has Launched The Edge Towers in Gurgaon, @2800/-*Home Loan @ 0*% Just Pay 15% Now & EMI Starts On Possession 2/3/4 BHK Luxurious Flats Cal- 9650988282",No,No,yes
legit,"Sez, hows u & de arab boy? Hope u r all good give my love 2 evry1 love ya eshxxxxxxxxxxx",No,No,No
legit,Yar... I tot u knew dis would happen long ago already.,No,No,No
legit,Haven't received,No,No,No
legit,Do u knw dis no. &lt;#&gt; ?,No,No,No
legit,We have pizza if u want,No,No,No
legit,great loxahatchee xmas tree burning update: you can totally see stars here,No,No,No
legit,That sucks. So what do you got planned for your yo valentine? I am your yo valentine aren't I?,No,No,No
legit,Take care and sleep well.you need to learn to change in life.you only need to get CONVINCED on that.i will wait but no more conversations between us.GET CONVINCED by that time.Your family is over for you in many senses.respect them but not overemphasise.or u have no role in my life.,No,No,No
legit,Ah poop. Looks like ill prob have to send in my laptop to get fixed cuz it has a gpu problem,No,No,No
legit,Sorry that was my uncle. I.ll keep in touch,No,No,No
smishing,"	Call FREEPHONE 0800 542 0578 now!",No,No,yes
legit,"Poyyarikatur,kolathupalayam,unjalur post,erode dis, &lt;#&gt; .",No,No,No
smishing,"Thanks for your ringtone order, ref number R836. Your mobile will be charged £4.50. Should your tone not arrive please call customer services on 09065069154",No,No,yes
legit,Ok. I.ll do you right later.,No,No,No
legit,"Dear, I am waiting for your call�I will be busy later on..",No,No,No
legit,Are you this much buzy AS YOU SHOW,No,No,No
legit,What year. And how many miles.,No,No,No
legit,I said its okay. Sorry,No,No,No
legit,How. Its a little difficult but its a simple way to enter this place,No,No,No
legit,Cant think of anyone with * spare room off * top of my head,No,No,No
smishing,"	XCLUSIVE@CLUBSAISAI 2MOROW 28/5 SOIREE SPECIALE ZOUK WITH NICHOLS FROM PARIS.FREE ROSES 2 ALL LADIES !!! info: 07946746291/07880867867",No,No,yes
legit,Dunno he jus say go lido. Same time 930.,No,No,No
legit,Can't take any major roles in community outreach. You rock mel,No,No,No
legit,I am back. Good journey! Let me know if you need any of the receipts. Shall i tell you like the pendent?,No,No,No
legit,I am not having her number sir,No,No,No
legit,Thanks for understanding. I've been trying to tell sura that.,No,No,No
legit,Well keep in mind I've only got enough gas for one more round trip barring a sudden influx of cash,No,No,No
legit,Come to mahal bus stop.. &lt;DECIMAL&gt;,No,No,No
legit,"Have a lovely night and when you wake up to see this message, i hope you smile knowing all is as should be. Have a great morning",No,No,No
legit,Ok. Every night take a warm bath drink a cup of milk and you'll see a work of magic. You still need to loose weight. Just so that you know,No,No,No
smishing,"	Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07090298926 to re-schedule. Ref:9307622",No,No,yes
legit,"Tonight? Yeah, I'd be down for that",No,No,No
legit,Doesn't g have class early tomorrow and thus shouldn't be trying to smoke at  &lt;#&gt;,No,No,No
legit,K..k..any special today?,No,No,No
smishing,Text & meet someone sexy today. U can find a date or even flirt its up to U. Join 4 just 10p. REPLY with NAME & AGE eg Sam 25. 18 -msg recd@thirtyeight pence,No,No,No
legit,"Aight, let me know when you're gonna be around usf",No,No,No
legit,Got c... I lazy to type... I forgot U in lect... I saw a pouch but like not v nice...,No,No,No
legit,Hiya. How was last night? I've been naughty and bought myself clothes and very little ... Ready for more shopping tho! What kind of time do you wanna meet?,No,No,No
legit,Eatin my lunch...,No,No,No
smishing,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to 82277. £1.50 SP:Tyrone,No,No,No
legit,Eh u send wrongly lar...,No,No,No
legit,"Not really dude, have no friends i'm afraid :(",No,No,No
smishing,XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a £400 reward. Just call 09066380644,No,No,yes
legit,Hi juan. Im coming home on fri hey. Of course i expect a welcome party and lots of presents. Ill phone u when i get back. Loads of love nicky x x x x x x x x x,No,No,No
legit,"By the way, make sure u get train to worc foregate street not shrub hill. Have fun night x",No,No,No
legit,"Awesome, be there in a minute",No,No,No
legit,So i could kiss and feel you next to me...,No,No,No
legit,"Yeah, we got one lined up for us",No,No,No
legit,Pls ask macho how much is budget for bb bold 2 is cos i saw a new one for  &lt;#&gt;  dollars.,No,No,No
legit,Ok.. Ü finishing soon?,No,No,No
legit,"Cool, what time you think you can get here?",No,No,No
legit,"A boy was late 2 home. His father: ""WELCOME""",No,No,No
legit,"Good afternoon on this glorious anniversary day, my sweet J !! I hope this finds you happy and content, my Prey. I think of you and send a teasing kiss from across the sea coaxing images of fond souveniers ... You Cougar-Pen",No,No,No
legit,"K, wat s tht incident?",No,No,No
legit,I am busy on Sunday as I HAVE A DATE ON SUNDAY WITH LITCI!!,No,No,No
smishing,74355 XMAS iscoming & ur awarded either £500 CD gift vouchers & free entry 2 r £100 weekly draw txt MUSIC to 87066 TnC,No,No,yes
legit,Who u talking about?,No,No,No
legit,Ya that one is slow as poo,No,No,No
legit,"Don't worry, * is easy once have ingredients!",No,No,No
legit,He also knows about lunch menu only da. . I know,No,No,No
legit,"House-Maid is the murderer, because the man was murdered on  26th January.. As public holiday all govt.instituitions are closed,including post office..",No,No,No
legit,"I don't think I can get away for a trek that long with family in town, sorry",No,No,No
legit,Mind blastin.. No more Tsunamis will occur from now on.. Rajnikant stopped swimming in Indian Ocean..:-D,No,No,No
smishing,"Bored of speed dating? Try SPEEDCHAT, txt SPEEDCHAT to 80155, if you don't like em txt SWAP and get a new chatter! Chat80155 POBox36504W45WQ 150p/msg rcd 16",No,No,yes
legit,CERI U REBEL! SWEET DREAMZ ME LITTLE BUDDY!! C YA 2MORO! WHO NEEDS BLOKES,No,No,No
legit,"I'm in a meeting, call me later at evening",No,No,No
legit,Amazing : If you rearrange these letters it gives the same meaning... Dormitory = Dirty room Astronomer = Moon starer The eyes = They see Election results = Lies lets recount Mother-in-law = Woman Hitler Eleven plus two =Twelve plus one Its Amazing... !:-),No,No,No
legit,Oh ya ya. I remember da. .,No,No,No
smishing,"Dear V0DAF0NE Customer,You are a 5,00,000 winner of Guaranteed Caller Prize, this is our Final attempt to contact you! To Claim Call 6299257179 Now! ",No,No,yes
legit,He needs to stop going to bed and make with the  dealing,No,No,No
legit,I thank you so much for all you do with selflessness. I love you plenty.,No,No,No
legit,"Coffee cake, i guess...",No,No,No
legit,From here after The performance award is calculated every two month.not for current one month period..,No,No,No
legit,Ok no prob. Take ur time.,No,No,No
legit,Hi Petey!noim ok just wanted 2 chat coz avent spoken 2 u 4 a long time-hope ur doin alrite.have good nit at js love ya am.x,No,No,No
legit,U r too much close to my heart. If u go away i will be shattered. Plz stay with me.,No,No,No
legit,Fine. Do you remember me.,No,No,No
smishing,Your account has been credited with 500 FREE Text Messages. To activate call 08718738034,No,No,yes
legit,"I shall book chez jules for half eight, if that's ok with you?",No,No,No
legit,Im just wondering what your doing right now?,No,No,No
legit,Or just do that 6times,No,No,No
legit,Ok ok take care. I can understand.,No,No,No
legit,O we cant see if we can join denis and mina? Or does denis want alone time,No,No,No
legit,"No dice, art class 6 thru 9 :( thanks though. Any idea what time I should come tomorrow?",No,No,No
legit,You intrepid duo you! Have a great time and see you both soon.,No,No,No
legit,"Best line said in Love: . ""I will wait till the day I can forget u Or The day u realize that u cannot forget me.""... Gn",No,No,No
legit,Ya even those cookies have jelly on them,No,No,No
legit,"Short But Cute: ""Be a good person, but dont try to prove it.."" .Good morning�",No,No,No
legit,I'm going for bath will msg you next  &lt;#&gt;  min..,No,No,No
smishing,"Nationwide has noticed your debit card was recently used on 22-10-2016 15:04:43, at APPLE ONLINE STORE FOR 1500.00 GBP. If not you please urgently call fraud prevention on 03303800231 or intl +443303800231. Do not reply by sms http://ww.Nationwide.co.uk/",No,No,yes
legit,picking them up from various points,No,No,No
legit,Is that on the telly? No its Brdget Jones!,No,No,No
legit,"Some friends want me to drive em someplace, probably take a while",No,No,No
smishing,No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends.,No,No,No
legit,Where @,No,No,No
smishing,Don't b floppy... b snappy & happy! Only gay chat service with photo upload call 08718730666 (10p/min). 2 stop our texts call 08712460324,No,No,yes
legit,Am i that much bad to avoid like this?,No,No,No
legit,Waaaat?? Lololo ok next time then!,No,No,No
legit,You call him now ok i said call him,No,No,No
smishing,Dear Customer your pyatm wallet Has been booked and hold Your amount please complete your kyc contact customer care 8927307655,No,No,yes
legit,I thk 530 lor. But dunno can get tickets a not. Wat u doing now?,No,No,No
smishing,This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service,No,No,No
legit,"Storming msg: Wen u lift d phne, u say ""HELLO"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . yes.. And u knw who is dat girl?? ""Margaret Hello"" She is d girlfrnd f Grahmbell who invnted telphone... . . . G o o d n i g h t . . .@",No,No,No
legit,He's an adult and would learn from the experience. There's no real danger. I just dont like peeps using drugs they dont need. But no comment,No,No,No
legit,I told your number to gautlegit..,No,No,No
legit,Small problem in auction:)punj now asking tiwary,No,No,No
legit,All e best 4 ur exam later.,No,No,No
smishing,"Download as many ringtones as u like no restrictions, 1000s 2 choose. U can even send 2 yr buddys. Txt Sir to 80082 £3 ",No,No,No
smishing,WE WILL HOLD YOUR PAYTM AMOUNT AFTER SOMETIME COMPLETE YOUR PAYTM KYC PAYTM OFFICE PH 8536074310,No,No,yes
legit,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there.",No,No,No
legit,"Honeybee Said: *I'm d Sweetest in d World* God Laughed AND Said: *Wait,U Havnt Met d Person Reading This Msg* ",No,No,No
legit,No i'm not gonna be able to. || too late notice. || i'll be home in a few weeks anyway. || what are the plans,No,No,No
legit,"I am .. On the snowboarding trip. I was wondering if your planning to get everyone together befor we go..a meet and greet kind of affair? Cheers, ",No,No,No
legit,Aiyo a bit pai seh ü noe... Scared he dun rem who i am then die... Hee... But he become better lookin oredi leh...,No,No,No
legit,Did u turn on the heater? The heater was on and set to &lt;#&gt; degrees.,No,No,No
legit,Please attend the phone:),No,No,No
legit,Ok but knackered. Just came home and went to sleep! Not good at this full time work lark.,No,No,No
legit,"I HAVE A DATE ON SUNDAY WITH WILL, Hope U understand!!",No,No,No
legit,"… we r stayin here an extra week, back next wed. How did we do in the rugby this weekend? Hi to and and , c u soon """,No,No,No
legit,If you don't respond imma assume you're still asleep and imma start calling n shit,No,No,No
legit,Oh... Kay... On sat right?,No,No,No
legit,"Oops, I'll let you know when my roommate's done",No,No,No
legit,"Its good, we'll find a way",No,No,No
legit,Hi. || Do u want | to join me with sts later? || Meeting them at five. || Call u after class.,No,No,No
legit,Have you emigrated or something? Ok maybe 5.30 was a bit hopeful...,No,No,No
legit,Yo you around? A friend of mine's lookin to pick up later tonight,No,No,No
smishing,Sunshine Quiz! Win a super Sony DVD recorder if you canname the capital of Australia? Text MQUIZ to 82277. B,No,No,No
legit,i felt so...not any conveying reason.. Ese he... What about me?,No,No,No
legit,Gr8. So how do you handle the victoria island traffic. Plus when's the album due,No,No,No
legit,Me n him so funny...,No,No,No
legit,yes watching footie but worried we're going to blow it - Phil Neville?,No,No,No
smishing,"URGENT. Important information for 02 user. Today is your lucky day! 2 find out why , log onto http://www.urawinner.com there is a fantastic surprise awaiting you !",yes,No,No
legit,"Cool, text me when you head out",No,No,No
legit,No da..today also i forgot..,No,No,No
legit,Huh so early.. Then ü having dinner outside izzit?,No,No,No
legit,"Yeah work is fine, started last week, all the same stuff as before, dull but easy and guys are fun!",No,No,No
legit,"My planning usually stops at ""find hella weed, smoke hella weed""",No,No,No
legit,Just forced myself to eat a slice. I'm really not hungry tho. This sucks. Mark is getting worried. He knows I'm sick when I turn down pizza. Lol,No,No,No
legit,Your dad is back in ph?,No,No,No
legit,somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite &amp; sweet dreams,No,No,No
legit,"Yetunde, i'm sorry but moji and i seem too busy to be able to go shopping. Can you just please find some other way to get what you wanted us to get. Please forgive me. You can reply free via yahoo messenger.",No,No,No
legit,Hi! You just spoke to TANUSHA. We'd like to know if you were satisfied with the experience. Reply Toll Free with yes or No.,No,No,No
legit,U 2.,No,No,No
smishing,"To review and KEEP the fantastic Nokia N-Gage game deck with Club Nokia, go 2 www.cnupdates.com/newsletter. unsubscribe from alerts reply with the word OUT",yes,No,No
legit,"Sorry man, accidentally left my phone on silent last night and didn't check it til I got up",No,No,No
legit,Don't fret. I'll buy the ovulation test strips and send them to you. You wont get them til like march. Can you send me your postal address.u'll be alright.Okay.,No,No,No
legit,"yes..but they said its IT.,",No,No,No
legit,Anytime...,No,No,No
legit,"Aight that'll work, thanks",No,No,No
legit,Eh u remember how 2 spell his name... yes i did. He have been naughty until I have met him.,No,No,No
legit,either way works for me. I am  &lt;#&gt;  years old. Hope that doesnt bother you.,No,No,No
legit,I want kfc its Tuesday. Only buy 2 meals ONLY 2. No gravy. Only 2 Mark. 2!,No,No,No
legit,I'm at bruce &amp; fowler now but I'm in my mom's car so I can't park (long story),No,No,No
legit,Never try alone to take the weight of a tear that comes out of ur heart and falls through ur eyes... Always remember a STUPID FRIEND is here to share... BSLVYL,No,No,No
smishing,"Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk, the original n best. ",yes,No,No
legit,Can not use foreign stamps in this country.,No,No,No
legit,Try neva mate!!,No,No,No
legit,"Ok thats cool. Its , just off either raglan rd or edward rd. Behind the cricket ground. Gimme ring when ur closeby see you tuesday.",No,No,No
legit,I am sorry...I am not having her number sir,No,No,No
legit,Don't make life too stressfull.. Always find time to Laugh.. It may not add years to your Life! But surely adds more life to ur years!! Gud ni8..swt dreams..,No,No,No
smishing,Collect your VALENTINE'S weekend to PARIS inc Flight & Hotel + £200 Prize guaranteed! Text: PARIS to No: 69101. www.rtf.sphosting.com,yes,No,yes
smishing,"URGENT! Last weekend's draw shows that you have won £1000 cash or a Spanish holiday! CALL NOW 09050000332 to claim. T&C: RSTM, SW7 3SS. 150ppm",No,No,yes
legit,"Lol, oh you got a friend for the dog ?",No,No,No
smishing,"	Thanks for your Ringtone Order, Reference T91. You will be charged GBP 4 per week. You can unsubscribe at anytime by calling customer services on 09057039994",No,No,yes
legit,Yup... From what i remb... I think should be can book...,No,No,No
legit,We are both fine. Thanks,No,No,No
legit,Pls call me da. What happen.,No,No,No
legit,The battery is for mr adewale my uncle. Aka Egbon,No,No,No
smishing,"	U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901",No,No,yes
legit,Up to ü... Ü wan come then come lor... But i din c any stripes skirt...,No,No,No
legit,Got it. Seventeen pounds for seven hundred ml – hope ok.,No,No,No
legit,Thank god they are in bed!,No,No,No
legit,My love ! How come it took you so long to leave for Zaher's? I got your words on ym and was happy to see them but was sad you had left. I miss you,No,No,No
legit,How i noe... She's in da car now... Later then c lar... I'm wearing shorts...,No,No,No
legit,"CAN I PLEASE COME UP NOW IMIN TOWN.DONTMATTER IF URGOIN OUTL8R,JUST REALLYNEED 2DOCD.PLEASE DONTPLEASE DONTIGNORE MYCALLS,U NO THECD ISV.IMPORTANT TOME 4 2MORO",No,No,No
smishing,FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077  www.getzed.co.uk,yes,No,No
legit,Don no da:)whats you plan?,No,No,No
legit,I accidentally brought em home in the box,No,No,No
legit,Okay name ur price as long as its legal! Wen can I pick them up? Y u ave x ams xx,No,No,No
smishing,Someone who came in contact with you tested positive or has shown symptoms for COVID-19 & recommends you self-isolate/get tested. More at COVID-19 anon.com/alert,No,No,No
legit,But you were together so you should be thinkin about him,No,No,No
smishing,Dear (paytm)customer your paytm KYC has been suspended PAY-TM office PH 7044518857 Your Paytm A/C will block within 24hr Thank you.,No,No,yes
legit,Even u dont get in trouble while convincing..just tel him once or twice and just tel neglect his msgs dont c and read it..just dont reply,No,No,No
legit,Didn't you get hep b immunisation in nigeria.,No,No,No
legit,Ultimately tor motive tui achieve korli.,No,No,No
legit,CHEERS LOU! YEAH WAS A GOODNITE SlegitE U NEVA CAME! C YA GAILxx,No,No,No
smishing,You have been specially selected to receive a 2000 pound award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo,No,No,yes
legit,You see the requirements please,No,No,No
legit,U buy newspapers already?,No,No,No
legit,Who's there say hi to our drugdealer,No,No,No
legit,Just got outta class gonna go gym.,No,No,No
legit,Don know. I did't msg him recently.,No,No,No
legit,Lol your always so convincing.,No,No,No
legit,"Call me when you/carlos is/are here, my phone's vibrate is acting up and I might not hear texts",No,No,No
legit,Leaving to qatar tonite in search of an opportunity.all went fast.pls add me in ur prayers dear.Rakhesh,No,No,No
smishing,What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN £100 Cash,No,No,No
legit,"K will do, addie &amp; I are doing some art so I'll be here when you get home",No,No,No
legit,"HEY THERE BABE, HOW U DOIN? WOT U UP 2 2NITE LOVE ANNIE X.",No,No,No
legit,"who is the murderer, coz the man was murdered on  26th January.. As public holiday �",No,No,No
smishing,Ringtone Club: Get the UK singles chart on your mobile each week and choose any top quality ringtone! This message is free of charge.,No,No,No
legit,"Mmmmmm ... I love you,so much, Ahmad ... I can't wait for this year to begin as every second takes me closer to being at your side. Happy New Year, my love!!",No,No,No
legit,"Awesome, that gonna be soon or later tonight?",No,No,No
legit,So no messages. Had food?,No,No,No
legit,Nice.nice.how is it working? Tell me once u r done�,No,No,No
legit,Hey i will be late... i'm at amk. Need to drink tea or coffee,No,No,No
legit,Don know..he is watching film in computer..,No,No,No
legit,You got called a tool?,No,No,No
legit,Where is that one day training:-),No,No,No
legit,K I'll be sure to get up before noon and see what's what,No,No,No
smishing,FROM 88066 LOST £12 HELP,No,No,No
legit,Honestly i've just made a lovely cup of tea and promptly dropped my keys in it and then burnt my fingers getting them out!,No,No,No
legit,Its sunny in california. The weather's just cool,No,No,No
smishing,You are a winner you have been specially selected to receive £1000 cash or a £2000 award. Speak to a live operator to claim call 087147123779am-7pm. Cost 10p,No,No,yes
legit,"Hi Chikku, send some nice msgs",No,No,No
legit,"Total disappointment, when I texted you was the craziest shit got :(",No,No,No
legit,"Whenevr ur sad, Whenevr ur gray, Remembr im here 2 listn 2 watevr u wanna say, Jus walk wid me a little while,&amp; I promise I'll bring back ur smile.:-)",No,No,No
smishing,Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56,No,No,yes
smishing,LORD OF THE RINGS:RETURN OF THE KING in store NOW!REPLY LOTR by 2 June 4 Chance 2 WIN LOTR soundtrack CDs StdTxtRate. Reply STOP to end txts,No,No,No
legit,"Nothing much, chillin at home. Any super bowl plan?",No,No,No
legit,Ah you see. You have to be in the lingo. I will let you know wot on earth it is when has finished making it!,No,No,No
smishing,PPORTUNITY to Own flat on NOIDA Xprsway *2bhk-19.63 lac(Al Insv) *3bhk-25.46 lac(Al.Insv) *0km frm FNG/Metro statn *Valid for 6 dayz sms IN to 567670,No,No,yes
smishing,PRIVATE! Your 2003 Account Statement for 078,No,No,No
legit,Right it wasnt you who phoned it was someone with a number like yours!,No,No,No
smishing,"	We tried to contact you re your reply to our offer of a Video Handset? 750 anytime any networks mi? Reply or call 08000930705 NOW",No,No,yes
legit,"I haven't forgotten you, i might have a couple bucks to send you tomorrow, k? I love ya too",No,No,No
legit,U really pig leh sleep so much. My dad wake me up at 10 smth 2 eat lunch today.,No,No,No
legit,"Aight, lemme know what's up",No,No,No
legit,Do ü noe if ben is going?,No,No,No
legit,No problem baby. Is this is a good time to talk? I called and left a message.,No,No,No
legit,Great! How is the office today?,No,No,No
smishing,"Thanks for your ringtone order, reference number X29. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989180",No,No,yes
smishing,Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674&,No,No,yes
legit,I don�t want to talk with u�don�t call me..,No,No,No
legit,Not getting anywhere with this damn job hunting over here!,No,No,No
smishing,"Congratulations!!! You are Due for a COVID-19 Grant, To Redeem,Contact us Via Email: covid19grant@cokegrant.com",No,No,No
legit,"Just sent you an email – to an address with incomm in it, is that right?",No,No,No
smishing,"New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today! From ONLY £1. www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION.",yes,No,yes
legit,yes.. now only saw your message..,No,No,No
legit,Bring home some Wendy =D,No,No,No
legit,Oh ic. I thought you meant mary jane.,No,No,No
legit,Really dun bluff me leh... U sleep early too. Nite...,No,No,No
legit,Remember on that day..,No,No,No
smishing,"Collect 100 points& get 14,500 Pokecoins for Pokemon Gol"" by clicking this link now�http://goo.gle/xxxx",yes,No,No
legit,Hmm...my uncle just informed me that he's paying the school directly. So pls buy food.,No,No,No
legit,"Oh yes, why is it like torture watching england?",No,No,No
legit,"I'll see, but prolly yeah",No,No,No
legit,Aah bless! How's your arm?,No,No,No
legit,"Sorry, I'll call later..hav eto go..",No,No,No
legit,Happy New year my dear brother. I really do miss you. Just got your number and decided to send you this text wishing you only happiness. Abiola,No,No,No
legit,I see the letter B on my car,No,No,No
smishing,PRIVATE! Your 2004 Account Statement for 078498****7 shows 786 unredeemed Bonus Points. To claim call 08719180219 Identifier Code: 45239 Expires 06.05.05,No,No,yes
legit,Just re read it and I have no slegite but tell me how he takes it and if he runs I will blame u 4 ever!! Not really 4 ever just a long time,No,No,No
legit,"I get out of class in bsn in like  &lt;#&gt;  minutes, you know where advising is?",No,No,No
legit,"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?",No,No,No
legit,"Not for possession, especially not first offense",No,No,No
smishing,Urgent Ur £500 guaranteed award is still unclaimed! Call 09066368327 NOW closingdate04/09/02 claimcode M39M51 £1.50pmmorefrommobile2Bremoved-MobyPOBox734LS27YF,No,No,yes
smishing,"You have won ?1,000 cash or a ?2,000 prize! To claim, call09050000327. T&C: RSTM, SW7 3SS. 150ppm",No,No,yes
legit,K...k:)why cant you come here and search job:)�.that sounds better...,No,No,No
legit,THING R GOOD THANX GOT EXAMS IN MARCH IVE DONE NO REVISION? IS FRAN STILL WITH BOYF? IVE GOTTA INTERVIW 4 EXETER BIT WORRIED!x,No,No,No
legit,Yup i thk so until e shop closes lor.,No,No,No
smishing,"	You are a winner U have been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810",No,No,yes
legit,I can't make it tonight,No,No,No
legit,Why i come in between you people,No,No,No
legit,"Fighting with the world is easy, YOU either win or lose BUTt fightng with someONE who is close to u is dificult BECAUSE if u lose, u lose AND  if u win, u still lose.",No,No,No
legit,K come to nordstrom when you're done,No,No,No
legit,I'm wif him now buying tix lar...,No,No,No
legit,Hi:)did you asked to waheeda fathima about leave?,No,No,No
legit,"Rose for red,red for blood,blood for heart,heart for u. But u for me.... Send tis to all ur friends.. Including me.. If u like me.. If u get back, 1-u r poor in relation! 2-u need some 1 to support 3-u r frnd 2 many 4-some1 luvs u 5+- some1 is praying god to marry u.:-) try it....",No,No,No
legit,"Ok omw now, you at castor?",No,No,No
legit,He remains a bro amongst bros,No,No,No
legit,Wrong phone! This phone! I answer this one but assume the other is people i don't well,No,No,No
legit,Ic. There are a lotta childporn cars then.,No,No,No
legit,"I sent my scores to sophas and i had to do secondary application for a few schools. I think if you are thinking of applying, do a research on cost also. Contact joke ogunrinde, her school is one me the less expensive ones",No,No,No
smishing,Congratulations - in this week's competition draw u have won the �1450 prize to claim just call 09050002312 . T&Cs/stop SMS 08718727868.,No,No,yes
legit,Happy birthday... Be happy ..keep smiling...,No,No,No
legit,When're you guys getting back? G said you were thinking about not staying for mcr,No,No,No
smishing,Block Breaker now comes in deluxe format with new features and great graphics from T-Mobile. Buy for just £5 by replying GET BBDELUXE and take the challenge,No,No,No
smishing,"As a valued customer, I am pleased to advise you that following recent review of your Mobile No. you are awarded with a Rs.5,00,000 Bonus Prize, call 8536074310",No,No,yes
legit,No i am not having not any movies in my laptop,No,No,No
legit,Okie�great!!,No,No,No
legit,Hello my little party animal! I just thought I'd buzz you as you were with your friends ...*grins*... Reminding you were loved and send a naughty adoring kiss,No,No,No
legit,"You'd laugh, delete the tag and keep going. All the best for your future.",No,No,No
legit,Shb b ok lor... Thanx...,No,No,No
legit,Serious? What like proper tongued her,No,No,No
legit,Cab is available.they pick up and drop at door steps.,No,No,No
smishing,"	-PLS STOP bootydelious (32/F) is inviting you to be her friend. Reply yes-434 or NO-434 See her: www.SMS.ac/u/bootydelious STOP? Send STOP FRND to 62468",yes,No,yes
legit,Dunno lei ü all decide lor. How abt leona? Oops i tot ben is going n i msg him.,No,No,No
legit,Oh dang! I didn't mean o send that to you! Lol!,No,No,No
legit,Dunno i juz askin cos i got a card got 20% off 4 a salon called hair sense so i tot it's da one ü cut ur hair.,No,No,No
legit,How much would it cost to hire a hitman,No,No,No
legit,"Party's at my place at usf, no charge (but if you can contribute in any way it is greatly appreciated) and yeah, we got room for one more",No,No,No
smishing,Hi I'm sue. I am 20 years old and work as a lapdancer. I love sex. Text me live - I'm i my bedroom now. text SUE to 89555. By TextOperator G2 1DA 150ppmsg 18+,No,No,yes
legit,Wa... U so efficient... Gee... Thanx...,No,No,No
legit,Ü got wat to buy tell us then ü no need to come in again.,No,No,No
legit,56 w jetton ave if you forgot,No,No,No
legit,I'm still pretty weak today .. Bad day ?,No,No,No
legit,Prabha..i'm soryda..realy..frm heart i'm sory,No,No,No
legit,Hey happy birthday...,No,No,No
legit,I'm leaving my house now...,No,No,No
legit,"Yeah, probably but not sure. Ilol let u know, but personally I wuldnt bother, then again if ur goin to then I mite as well!!",No,No,No
legit,I ain't answerin no phone at what is actually a pretty reasonable hour but I'm sleepy,No,No,No
legit,I am getting threats from your sales executive Shifad as i raised complaint against him. Its an official message.,No,No,No
legit,Yeah imma come over cause jay wants to do some drugs,No,No,No
legit,Lol wtf random. Btw is that your lunch break,No,No,No
smishing,Your SAM registration has been received! Click here to complete the process�http://rghst.xyz/NPHTmtb Reply STOP 2 opt out of future texts,yes,No,No
legit,Mm umma ask vava also to come tell him can play later together,No,No,No
legit,I wud never mind if u dont miss me or if u dont need me.. But u wil really hurt me wen u need me &amp; u dont tell me......... Take care:-),No,No,No
legit,Can do lor...,No,No,No
legit,Din i tell u jus now 420,No,No,No
legit,There is no sense in my foot and penis.,No,No,No
legit,"Better than bb. If he wont use it, his wife will or them doctor",No,No,No
legit,Oh k�I know that�and I have been watching here�,No,No,No
smishing,Dont forget you can place as many FREE Requests with 1stchoice.co.uk as you wish. For more Information call 08707808226.,yes,No,yes
legit,Lol now I'm after that hot air balloon!,No,No,No
smishing,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE",yes,No,yes
